supportLang,targetLang,supportFolder,pairFolder,thumbnailPath,youtubeVideoId,youtubeVideoUrl,channelHandle,targetLabel,topic,subtitle
"PT-BR","BN","PT-BR__Portuguese-Brazil","PT-BR__BN__Portuguese-Brazil_to_Bangla","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__BN__Portuguese-Brazil_to_Bangla/youtube_thumbnail.jpg","IDdYhteOT7w","https://www.youtube.com/watch?v=IDdYhteOT7w","@lunacardsportugues","Bengali A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","CS","PT-BR__Portuguese-Brazil","PT-BR__CS__Portuguese-Brazil_to_Czech","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__CS__Portuguese-Brazil_to_Czech/youtube_thumbnail.jpg","aoueWSueLLg","https://www.youtube.com/watch?v=aoueWSueLLg","@lunacardsportugues","Tcheco A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","DA","PT-BR__Portuguese-Brazil","PT-BR__DA__Portuguese-Brazil_to_Danish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__DA__Portuguese-Brazil_to_Danish/youtube_thumbnail.jpg","f9T5712ISM8","https://www.youtube.com/watch?v=f9T5712ISM8","@lunacardsportugues","Dinamarquês A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","DE","PT-BR__Portuguese-Brazil","PT-BR__DE__Portuguese-Brazil_to_German","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__DE__Portuguese-Brazil_to_German/youtube_thumbnail.jpg","gWW7hLfnImI","https://www.youtube.com/watch?v=gWW7hLfnImI","@lunacardsportugues","Alemão A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","EN,ES,FR,DE","PT-BR__Portuguese-Brazil","PT-BR__EN,ES,FR,DE__Portuguese-Brazil_to_EN-ES-FR-DE","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__EN,ES,FR,DE__Portuguese-Brazil_to_EN-ES-FR-DE/youtube_thumbnail.jpg","W9YogLcE9y4","https://www.youtube.com/watch?v=W9YogLcE9y4","","EN,ES,FR,DE A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","ES,FR,IT,RO","PT-BR__Portuguese-Brazil","PT-BR__ES,FR,IT,RO__Portuguese-Brazil_to_ES-FR-IT-RO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__ES,FR,IT,RO__Portuguese-Brazil_to_ES-FR-IT-RO/youtube_thumbnail.jpg","av4qWbUomBA","https://www.youtube.com/watch?v=av4qWbUomBA","","ES,FR,IT,RO A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","LO","PT-BR__Portuguese-Brazil","PT-BR__LO__Portuguese-Brazil_to_Lao","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__LO__Portuguese-Brazil_to_Lao/youtube_thumbnail.jpg","B-49DedxLJg","https://www.youtube.com/watch?v=B-49DedxLJg","@lunacardsportugues","Laosiano A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","LT","PT-BR__Portuguese-Brazil","PT-BR__LT__Portuguese-Brazil_to_Lithuanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__LT__Portuguese-Brazil_to_Lithuanian/youtube_thumbnail.jpg","86URbFhNS4I","https://www.youtube.com/watch?v=86URbFhNS4I","@lunacardsportugues","Lituano A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","NB","PT-BR__Portuguese-Brazil","PT-BR__NB__Portuguese-Brazil_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__NB__Portuguese-Brazil_to_Norwegian-Bokmal/youtube_thumbnail.jpg","NtJf6MuQAAc","https://www.youtube.com/watch?v=NtJf6MuQAAc","@lunacardsportugues","Bokmål norueguês A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","NE","PT-BR__Portuguese-Brazil","PT-BR__NE__Portuguese-Brazil_to_Nepali","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__NE__Portuguese-Brazil_to_Nepali/youtube_thumbnail.jpg","N6Tr1bZrn3Q","https://www.youtube.com/watch?v=N6Tr1bZrn3Q","","Nepalês A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","NL","PT-BR__Portuguese-Brazil","PT-BR__NL__Portuguese-Brazil_to_Dutch","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__NL__Portuguese-Brazil_to_Dutch/youtube_thumbnail.jpg","gEmZjNbbHOo","https://www.youtube.com/watch?v=gEmZjNbbHOo","","Holandês A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","NO","PT-BR__Portuguese-Brazil","PT-BR__NO__Portuguese-Brazil_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__NO__Portuguese-Brazil_to_Norwegian-Bokmal/youtube_thumbnail.jpg","NtJf6MuQAAc","https://www.youtube.com/watch?v=NtJf6MuQAAc","","Bokmål norueguês A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","PL","PT-BR__Portuguese-Brazil","PT-BR__PL__Portuguese-Brazil_to_Polish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__PL__Portuguese-Brazil_to_Polish/youtube_thumbnail.jpg","u5CtFa8VVEA","https://www.youtube.com/watch?v=u5CtFa8VVEA","","Polonês A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","PT","PT-BR__Portuguese-Brazil","PT-BR__PT__Portuguese-Brazil_to_Portuguese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__PT__Portuguese-Brazil_to_Portuguese/youtube_thumbnail.jpg","Thl-w29X-Zc","https://www.youtube.com/watch?v=Thl-w29X-Zc","","Português A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","RO","PT-BR__Portuguese-Brazil","PT-BR__RO__Portuguese-Brazil_to_Romanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__RO__Portuguese-Brazil_to_Romanian/youtube_thumbnail.jpg","N3qKOLYpG7w","https://www.youtube.com/watch?v=N3qKOLYpG7w","","Romeno A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","RU","PT-BR__Portuguese-Brazil","PT-BR__RU__Portuguese-Brazil_to_Russian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__RU__Portuguese-Brazil_to_Russian/youtube_thumbnail.jpg","NaNrSPg2Z8I","https://www.youtube.com/watch?v=NaNrSPg2Z8I","@lunacardsportugues","Russo A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","RU,PL,CS,SK","PT-BR__Portuguese-Brazil","PT-BR__RU,PL,CS,SK__Portuguese-Brazil_to_RU-PL-CS-SK","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__RU,PL,CS,SK__Portuguese-Brazil_to_RU-PL-CS-SK/youtube_thumbnail.jpg","P9aTbvslv88","https://www.youtube.com/watch?v=P9aTbvslv88","","RU,PL,CS,SK A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","SI","PT-BR__Portuguese-Brazil","PT-BR__SI__Portuguese-Brazil_to_Sinhala","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__SI__Portuguese-Brazil_to_Sinhala/youtube_thumbnail.jpg","XZzl4p5bwbI","https://www.youtube.com/watch?v=XZzl4p5bwbI","","Cingalês A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","SK","PT-BR__Portuguese-Brazil","PT-BR__SK__Portuguese-Brazil_to_Slovak","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__SK__Portuguese-Brazil_to_Slovak/youtube_thumbnail.jpg","Euiyg_Dk55A","https://www.youtube.com/watch?v=Euiyg_Dk55A","","Eslovaco A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","ZH","PT-BR__Portuguese-Brazil","PT-BR__ZH__Portuguese-Brazil_to_Chinese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__ZH__Portuguese-Brazil_to_Chinese/youtube_thumbnail.jpg","bbhmfLi9JU0","https://www.youtube.com/watch?v=bbhmfLi9JU0","@lunacardsportugues","Chinês A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"PT-BR","ZH,JA,KO","PT-BR__Portuguese-Brazil","PT-BR__ZH,JA,KO__Portuguese-Brazil_to_ZH-JA-KO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/PT-BR__Portuguese-Brazil/PT-BR__ZH,JA,KO__Portuguese-Brazil_to_ZH-JA-KO/youtube_thumbnail.jpg","HAy1fGfptJI","https://www.youtube.com/watch?v=HAy1fGfptJI","","ZH,JA,KO A1","Utensílios de cozinha","Louça e utensílios. Nível básico."
"RU","AZ","RU__Russian","RU__AZ__Russian_to_Azerbaijani","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__AZ__Russian_to_Azerbaijani/youtube_thumbnail.jpg","mealfhnUI6w","https://www.youtube.com/watch?v=mealfhnUI6w","@lunacardsru","Азербайджанский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","BG","RU__Russian","RU__BG__Russian_to_Bulgarian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__BG__Russian_to_Bulgarian/youtube_thumbnail.jpg","3A8E4ehVUV8","https://www.youtube.com/watch?v=3A8E4ehVUV8","@lunacardsru","Болгарский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","BN","RU__Russian","RU__BN__Russian_to_Bangla","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__BN__Russian_to_Bangla/youtube_thumbnail.jpg","wxs2_ky0NOQ","https://www.youtube.com/watch?v=wxs2_ky0NOQ","@lunacardsru","Бенгальский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","CS","RU__Russian","RU__CS__Russian_to_Czech","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__CS__Russian_to_Czech/youtube_thumbnail.jpg","YvcxZ9h_bKw","https://www.youtube.com/watch?v=YvcxZ9h_bKw","@lunacardsru","Чешский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","DA","RU__Russian","RU__DA__Russian_to_Danish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__DA__Russian_to_Danish/youtube_thumbnail.jpg","pjL2V_cw4J4","https://www.youtube.com/watch?v=pjL2V_cw4J4","@lunacardsru","Датский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","DE","RU__Russian","RU__DE__Russian_to_German","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__DE__Russian_to_German/youtube_thumbnail.jpg","xhATYbPtMcw","https://www.youtube.com/watch?v=xhATYbPtMcw","@lunacardsru","Немецкий A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","EN","RU__Russian","RU__EN__Russian_to_English","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__EN__Russian_to_English/youtube_thumbnail.jpg","6oUeJLWDOjk","https://www.youtube.com/watch?v=6oUeJLWDOjk","@lunacardsru","Английский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","EN-GB","RU__Russian","RU__EN-GB__Russian_to_English-United-Kingdom","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__EN-GB__Russian_to_English-United-Kingdom/youtube_thumbnail.jpg","PUYdVmjGSjM","https://www.youtube.com/watch?v=PUYdVmjGSjM","@lunacardsru","Английский (Великобритания) A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","EN,ES,FR,DE","RU__Russian","RU__EN,ES,FR,DE__Russian_to_EN-ES-FR-DE","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__EN,ES,FR,DE__Russian_to_EN-ES-FR-DE/youtube_thumbnail.jpg","LPqJjLfNoJk","https://www.youtube.com/watch?v=LPqJjLfNoJk","","EN,ES,FR,DE A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","ES","RU__Russian","RU__ES__Russian_to_Spanish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__ES__Russian_to_Spanish/youtube_thumbnail.jpg","dWk3ncNgrFU","https://www.youtube.com/watch?v=dWk3ncNgrFU","@lunacardsru","Испанский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","ES-419","RU__Russian","RU__ES-419__Russian_to_Spanish-Latin-America","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__ES-419__Russian_to_Spanish-Latin-America/youtube_thumbnail.jpg","hIJfc6O3Sf8","https://www.youtube.com/watch?v=hIJfc6O3Sf8","@lunacardsru","Испанский (Латинская Америка) A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","ES,FR,IT,PT","RU__Russian","RU__ES,FR,IT,PT__Russian_to_ES-FR-IT-PT","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__ES,FR,IT,PT__Russian_to_ES-FR-IT-PT/youtube_thumbnail.jpg","Sidcz197wvo","https://www.youtube.com/watch?v=Sidcz197wvo","","ES,FR,IT,PT A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","ET","RU__Russian","RU__ET__Russian_to_Estonian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__ET__Russian_to_Estonian/youtube_thumbnail.jpg","2Zu3bMHTCVI","https://www.youtube.com/watch?v=2Zu3bMHTCVI","@lunacardsru","Эстонский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","FI","RU__Russian","RU__FI__Russian_to_Finnish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__FI__Russian_to_Finnish/youtube_thumbnail.jpg","OByrISaSHRI","https://www.youtube.com/watch?v=OByrISaSHRI","@lunacardsru","Финский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","FR","RU__Russian","RU__FR__Russian_to_French","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__FR__Russian_to_French/youtube_thumbnail.jpg","a4CA_qSLirs","https://www.youtube.com/watch?v=a4CA_qSLirs","@lunacardsru","Французский A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
"RU","HI","RU__Russian","RU__HI__Russian_to_Hindi","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/RU__Russian/RU__HI__Russian_to_Hindi/youtube_thumbnail.jpg","fbAVgpbKzFQ","https://www.youtube.com/watch?v=fbAVgpbKzFQ","@lunacardsru","Хинди A1","Кухонная посуда","Посуда и приборы. Базовый уровень."
